
2020-03-10 16:39:44.147472,1210,-20.6
2020-03-10 16:40:03.465452,1220,-20.5
2020-03-10 16:40:21.743693,1230,-20.6
2020-03-10 16:40:40.759180,1240,-20.3
2020-03-10 16:41:00.119078,1250,-20.3
2020-03-10 16:41:19.863792,1260,-20.1
2020-03-10 16:41:38.748859,1270,-20.6
2020-03-10 16:41:57.358856,1280,-20.4
2020-03-10 16:42:16.548687,1290,-20.5
2020-03-10 16:42:36.086168,1300,-20.6
2020-03-10 16:42:54.557723,1310,-20.9
2020-03-10 16:43:12.284263,1320,-20.6
2020-03-10 16:43:30.875094,1330,-20.4
2020-03-10 16:43:49.353421,1340,-20.4
2020-03-10 16:44:08.515023,1350,-20.6
2020-03-10 16:44:28.369044,1360,-20.1
2020-03-10 16:44:46.913716,1370,-20.7
2020-03-10 16:45:05.356348,1380,-20.6
2020-03-10 16:45:23.796346,1390,-20.6
2020-03-10 16:45:43.262460,1400,-20.2
2020-03-10 16:46:02.385961,1410,-20.2
2020-03-10 16:46:20.508944,1420,-20.4
2020-03-10 16:46:38.303146,1430,-20.4
2020-03-10 16:46:57.519876,1440,-20.5
2020-03-10 16:47:15.772690,1450,-20.4
2020-03-10 16:47:34.829588,1460,-20.5
2020-03-10 16:47:53.359819,1470,-20.7
2020-03-10 16:48:13.344556,1480,-19.9
2020-03-10 16:48:30.914964,1490,-20.6
2020-03-10 16:48:51.014692,1500,-19.8
2020-03-10 16:49:09.851863,1510,-20.5
2020-03-10 16:49:28.124374,1520,-20.7
2020-03-10 16:49:48.097827,1530,-20.5
2020-03-10 16:50:07.188803,1540,-20.4
2020-03-10 16:50:27.149158,1550,-20.3
2020-03-10 16:50:45.249028,1560,-20.8
2020-03-10 16:51:02.261083,1570,-20.5
2020-03-10 16:51:22.184233,1580,-20.2
2020-03-10 16:51:41.446696,1590,-20.1
2020-03-10 16:52:01.069064,1600,-20.1
2020-03-10 16:52:21.340592,1610,-20.1
2020-03-10 16:52:42.669451,1620,-19.0
2020-03-10 16:53:01.443214,1630,-20.4
2020-03-10 16:53:20.809581,1640,-20.3
2020-03-10 16:53:39.901586,1650,-20.4
2020-03-10 16:53:57.835789,1660,-20.3
2020-03-10 16:54:17.330381,1670,-20.2
2020-03-10 16:54:35.973761,1680,-20.6
2020-03-10 16:54:53.805850,1690,-20.7
2020-03-10 16:55:14.202389,1700,-19.9
2020-03-10 16:55:32.193531,1710,-20.6
2020-03-10 16:55:50.788262,1720,-20.5
2020-03-10 16:56:11.188600,1730,-20.0
2020-03-10 16:56:31.564872,1740,-20.2
2020-03-10 16:56:50.244067,1750,-20.3
2020-03-10 16:57:08.839363,1760,-20.6
2020-03-10 16:57:28.402174,1770,-20.1
2020-03-10 16:57:47.650963,1780,-20.1
2020-03-10 16:58:06.219642,1790,-20.7
2020-03-10 16:58:25.818463,1800,-19.6
2020-03-10 16:58:45.525273,1810,-20.1
2020-03-10 16:59:06.061376,1820,-19.6
2020-03-10 16:59:25.514273,1830,-20.4
2020-03-10 16:59:44.997210,1840,-20.6
2020-03-10 17:00:02.714932,1850,-20.5
2020-03-10 17:00:21.380793,1860,-20.6
2020-03-10 17:00:40.491617,1870,-20.6
2020-03-10 17:01:00.029977,1880,-20.2
2020-03-10 17:01:18.728967,1890,-20.7
2020-03-10 17:01:36.164834,1900,-20.7
2020-03-10 17:01:54.308139,1910,-20.4
2020-03-10 17:02:13.966718,1920,-20.2
2020-03-10 17:02:34.319805,1930,-20.3
2020-03-10 17:02:54.318979,1940,-20.4
2020-03-10 17:03:14.565620,1950,-19.9
2020-03-10 17:03:34.059254,1960,-20.1
2020-03-10 17:03:52.160160,1970,-20.6
2020-03-10 17:04:12.049582,1980,-20.5
2020-03-10 17:04:31.717417,1990,-20.3
2020-03-10 17:04:51.670626,2000,-20.4
2020-03-10 17:05:11.694869,2010,-20.1
2020-03-10 17:05:29.715607,2020,-20.4
2020-03-10 17:05:49.910704,2030,-20.2
2020-03-10 17:06:09.494355,2040,-20.3
2020-03-10 17:06:27.177543,2050,-20.6
2020-03-10 17:06:47.229596,2060,-20.4
2020-03-10 17:07:06.020168,2070,-20.4
2020-03-10 17:07:26.849408,2080,-20.0
2020-03-10 17:07:47.512510,2090,-20.1
2020-03-10 17:08:06.150643,2100,-20.3
2020-03-10 17:08:25.611254,2110,-20.1
2020-03-10 17:08:44.101223,2120,-20.5
2020-03-10 17:09:03.155103,2130,-20.2
